REGIONC,DIVISION,state_name,BA_climate,TYPEHUQ,YEARMADERANGE,WALLTYPE,SWIMPOOL,RECBATH,FUELTUB,RANGEFUEL,OUTGRILLFUEL,DWASHUSE,DRYRFUEL,EQUIPM,FUELHEAT,FUELH2O,MONEYPY,CARBFTP
2,7,9,2,2,7,7,1,0,-2,5,2,7,5,3,5,5,15,[94.75716729]
2,7,20,5,2,6,3,1,0,-2,-2,2,5,5,3,1,1,16,[69.92020883]
1,2,32,0,2,3,3,1,0,-2,1,2,6,1,7,1,1,14,[95.47446473]
0,8,15,0,2,1,3,0,1,-2,1,2,4,5,3,1,5,16,100.0
2,7,9,2,2,1,2,1,0,-2,5,23,7,5,3,5,5,15,[89.26513236]
3,6,4,3,2,3,4,0,1,5,13,2,-2,1,3,1,1,9,[35.76764995]
3,6,37,3,2,2,3,0,1,5,5,2,4,5,3,2,5,16,100.0
0,0,14,0,2,6,1,1,0,-2,1,2,5,5,3,5,5,15,100.0
1,5,45,0,2,7,3,0,1,1,1,-2,7,5,3,1,1,16,[72.31200823]
3,4,28,0,1,4,3,0,1,5,-2,2,0,5,3,5,5,1,[5.63548388]
2,7,9,2,5,4,7,-2,1,-2,5,-2,-2,5,-2,-2,5,1,[5.84160289]
3,6,4,1,2,6,4,0,1,5,2,2,7,2,3,5,2,15,100.0
0,0,22,0,3,6,2,0,1,-2,1,-2,0,1,3,1,1,16,[91.11715523]
2,7,33,5,2,5,3,1,0,-2,5,2,1,5,4,5,5,11,[86.1977384]
1,2,32,5,2,1,2,1,1,5,1,-2,10,5,2,1,1,16,100.0
2,7,9,2,2,6,2,1,0,-2,5,-2,1,5,3,1,1,7,[43.83649104]
2,9,43,2,2,9,1,1,1,1,-2,23,5,5,3,1,5,16,100.0
2,9,43,1,2,7,4,1,1,2,5,2,4,5,3,2,2,11,[69.79491892]
3,4,2,1,2,6,4,1,0,-2,5,2,0,5,4,5,5,16,100.0
0,8,15,0,2,4,3,0,1,-2,2,2,2,5,3,2,2,13,[88.52572933]
2,7,20,5,2,5,3,1,0,-2,5,-2,4,5,4,5,5,12,[87.60268583]
0,0,13,0,2,1,3,1,0,-2,1,23,-2,5,3,1,1,10,[36.42519229]
3,6,37,3,2,3,2,0,1,5,1,23,7,5,3,1,5,15,100.0
3,6,11,2,2,5,3,1,0,-2,5,2,7,5,-2,-2,5,9,[65.67655988]
3,3,50,0,2,4,3,0,1,5,1,2,7,5,3,1,5,12,[69.5927611]
1,2,32,0,2,2,3,1,0,-2,5,2,0,5,3,1,1,14,100.0
3,6,37,0,2,7,2,0,1,5,5,2,4,5,8,7,5,14,[97.3090382]
2,7,9,2,2,6,1,1,0,-2,5,2,3,5,10,5,5,15,100.0
1,2,32,0,2,2,3,1,0,-2,13,23,4,5,3,1,1,13,[52.77155532]
1,5,21,0,2,4,2,1,0,-2,13,2,7,1,3,1,1,16,[85.18326338]
3,6,4,1,2,1,4,1,0,-2,-2,1,7,1,3,1,1,16,100.0
2,1,42,5,2,6,1,0,1,1,1,2,7,5,3,1,1,16,[94.60286023]
3,6,4,1,2,1,4,1,0,-2,1,-2,-2,-2,10,5,1,8,[41.56689832]
1,2,30,5,2,4,3,1,0,-2,1,2,3,1,2,1,1,14,[78.44991745]
1,5,21,0,2,2,3,1,0,-2,-2,2,5,1,3,1,1,16,100.0
3,3,44,0,3,3,7,1,0,-2,5,2,5,5,3,1,1,14,[73.7188228]
1,5,45,0,2,6,3,1,1,5,13,2,4,1,3,1,1,16,[98.28109907]
2,9,43,2,2,7,1,0,1,-2,5,-2,0,5,4,5,5,10,100.0
0,0,13,5,2,6,3,1,1,5,-2,2,1,2,3,2,2,16,100.0
2,7,9,2,2,8,1,1,0,-2,1,2,3,5,3,5,1,15,100.0
1,5,29,0,4,1,2,-2,1,1,1,2,9,1,3,1,1,15,100.0
1,2,32,0,2,3,3,1,1,5,5,1,2,5,3,1,1,13,[68.43014297]
3,4,28,1,2,7,4,1,1,1,5,2,10,5,3,1,1,16,[90.27474871]
3,6,47,3,2,2,2,0,1,5,1,-2,7,5,3,1,1,13,[90.38746469]
2,7,46,5,2,6,3,1,1,5,5,2,7,-2,4,5,5,13,100.0
0,8,16,5,2,7,1,1,0,-2,-2,2,1,5,3,1,1,15,100.0
3,4,2,1,2,7,4,1,0,-2,5,23,0,5,-2,-2,5,15,100.0
1,5,6,0,2,6,3,0,1,5,2,2,2,5,3,3,5,15,100.0
1,2,30,0,2,7,6,0,1,-2,1,1,5,5,3,1,1,15,[57.09733124]
2,7,9,2,2,9,7,1,0,-2,-2,2,3,5,4,5,5,16,[89.04885]
2,9,3,5,2,6,1,0,1,1,1,23,7,5,3,1,1,16,[87.48324712]
1,5,6,0,2,6,3,1,0,-2,-2,2,12,5,2,3,3,16,[81.32880462]
3,4,2,1,2,6,4,1,0,-2,5,2,2,5,3,5,5,16,100.0
3,4,2,1,2,4,7,0,1,-2,5,23,2,5,13,5,5,13,[80.97668299]
2,1,17,5,2,6,1,0,1,5,5,2,3,5,4,5,5,16,100.0
3,4,2,1,2,6,4,0,1,5,1,2,16,5,3,1,1,16,[71.77523906]
2,9,43,2,2,2,1,1,1,1,-2,2,2,5,13,5,1,16,100.0
0,8,25,5,2,3,1,0,1,-2,-2,1,3,5,5,5,5,4,[26.34549596]
2,7,20,5,2,7,1,0,1,-2,5,2,3,5,3,5,5,16,100.0
0,0,13,0,2,6,3,0,1,-2,-2,2,5,5,3,1,1,16,[71.87690978]
2,9,18,2,2,3,1,1,0,-2,-2,2,7,5,3,1,5,14,[95.42444081]
3,3,44,0,2,7,3,1,1,5,13,23,7,1,3,5,1,16,[86.0714776]
0,0,22,0,2,1,3,0,1,5,5,23,-2,5,8,7,5,8,[54.69646746]
3,6,11,2,5,6,2,-2,1,5,5,-2,0,5,-2,-2,5,11,100.0
1,5,6,0,2,5,2,0,1,-2,5,2,4,5,2,3,3,15,100.0
3,6,4,3,5,7,3,-2,1,5,5,-2,3,5,3,1,1,16,100.0
2,9,43,2,2,6,1,0,1,5,5,-2,0,5,3,5,5,15,100.0
2,7,9,2,2,6,7,1,0,-2,5,2,1,5,4,5,5,15,[94.72432001]
2,9,18,2,2,7,1,1,0,-2,-2,2,1,5,3,5,2,14,100.0
3,6,47,0,2,1,2,1,0,-2,5,23,3,5,3,1,1,13,[65.65406656]
2,1,24,5,2,6,1,1,0,-2,5,23,0,5,3,5,5,14,100.0
1,5,6,0,2,4,3,1,0,-2,5,2,3,5,3,3,3,16,100.0
3,6,11,2,2,2,2,0,1,5,5,-2,-2,5,10,5,5,11,[81.3025501]
2,7,46,5,2,3,1,0,1,-2,-2,2,5,5,3,1,1,13,[78.72639138]
3,6,4,1,2,1,5,1,0,-2,-2,2,3,5,3,1,1,16,[83.52517638]
3,6,47,3,2,6,2,0,1,1,1,2,14,1,3,1,1,16,100.0
2,7,10,5,2,7,3,0,1,-2,5,23,2,5,3,5,5,13,[79.41572922]
0,8,34,7,2,5,3,0,1,5,2,2,4,5,3,2,2,15,[91.90046642]
0,0,13,0,3,4,1,0,1,-2,1,-2,5,1,3,1,1,11,[86.48785136]
2,9,43,2,2,6,1,1,1,1,13,1,3,1,3,1,1,16,100.0
0,0,13,5,2,4,1,1,0,-2,-2,2,4,5,3,1,1,14,[95.27064575]
2,1,17,5,1,7,3,1,0,-2,5,2,4,5,3,5,5,4,[26.59987215]
2,7,10,5,2,6,3,1,0,-2,5,2,3,5,4,5,2,13,[95.4759577]
2,7,9,2,2,7,3,0,1,-2,-2,2,3,5,4,5,5,15,100.0
3,4,2,1,2,8,4,0,1,5,-2,2,1,5,3,1,1,11,[42.01157214]
2,9,43,2,2,4,1,1,0,-2,-2,-2,2,5,4,5,5,7,[54.93519317]
3,6,1,6,2,4,2,0,1,5,5,2,8,5,2,3,3,16,100.0
2,7,9,2,2,2,7,1,0,-2,5,-2,0,5,3,5,5,13,[94.6747137]
3,6,4,1,2,4,4,0,1,5,1,23,1,5,8,7,5,16,100.0
3,3,12,0,2,1,3,0,1,5,1,2,7,5,3,1,5,13,[95.31100658]
2,7,9,2,2,5,1,1,1,-2,5,2,3,5,3,5,5,15,100.0
2,9,18,2,2,5,3,0,1,5,5,23,3,5,4,5,5,9,[58.27234685]
2,9,43,1,2,6,1,0,1,5,1,2,0,1,3,1,1,12,[87.70654898]
1,2,38,0,2,6,2,1,1,5,5,2,5,5,5,5,5,15,100.0
3,6,4,3,2,9,4,0,1,-2,-2,-2,0,5,2,1,1,16,[65.8012081]
2,9,43,2,5,4,1,-2,1,5,5,23,7,5,5,5,5,14,100.0
0,8,15,0,2,7,3,0,1,2,2,2,7,5,3,2,2,15,[92.07729821]
1,2,38,0,2,4,3,1,0,-2,5,2,2,5,13,5,3,13,[95.18914407]
0,0,13,0,2,2,3,0,1,5,5,2,2,5,3,1,1,11,[57.50488271]
2,1,17,5,5,7,1,-2,1,-2,1,-2,7,5,3,1,1,16,100.0
2,1,24,2,2,6,1,0,1,5,-2,2,7,5,3,5,5,11,[88.95931734]
3,4,28,1,2,4,4,1,1,1,13,2,5,1,3,1,1,15,[82.8780422]
0,8,34,0,2,4,3,0,1,5,5,2,3,5,3,1,1,15,[69.54967689]
2,9,43,1,2,6,1,1,0,-2,-2,2,7,5,3,1,5,16,100.0
3,4,2,1,2,7,4,1,1,1,1,2,1,5,3,1,1,16,[88.81132592]
1,2,32,5,2,2,3,1,1,5,5,2,5,5,3,3,5,16,100.0
1,5,19,0,2,9,3,0,1,5,2,2,3,5,5,5,2,16,100.0
2,7,20,5,5,7,4,-2,1,-2,5,-2,4,5,3,5,5,16,100.0
3,6,37,3,2,4,3,0,1,5,1,2,5,1,3,1,1,16,100.0
2,1,17,5,2,7,3,1,1,5,5,2,2,5,3,5,5,16,100.0
3,6,4,1,2,7,4,1,1,1,5,2,0,1,3,1,1,16,[65.93118511]
3,3,12,0,2,5,3,0,1,-2,5,2,4,5,3,1,5,14,[83.66247233]
2,7,40,5,2,5,3,1,0,-2,5,2,5,5,4,5,5,14,100.0
1,2,30,5,2,3,2,1,0,-2,5,2,1,1,3,1,5,14,100.0
3,6,4,1,2,3,4,1,0,-2,-2,2,5,1,3,1,1,16,[90.15572439]
0,0,35,0,2,6,3,0,1,5,2,2,7,5,3,2,5,16,[96.66793379]
0,0,13,0,2,6,3,1,0,-2,1,23,3,1,3,1,1,15,[50.77262733]
2,1,0,2,2,7,1,1,1,1,1,2,7,5,4,5,1,16,100.0
0,0,14,0,2,7,3,0,1,5,1,2,3,1,3,1,1,11,[69.79006727]
3,4,2,1,2,7,4,1,1,1,13,1,7,5,3,1,1,16,[97.74218915]
3,4,28,1,2,7,4,1,1,-2,1,2,0,1,3,1,1,16,[84.59051035]
3,6,4,1,2,7,4,1,0,-2,5,23,-2,5,3,1,1,16,[42.59779617]
0,0,49,0,5,2,7,-2,1,5,5,2,2,-2,2,5,5,15,[98.93988629]
3,6,4,3,2,8,4,0,1,-2,1,2,5,1,3,1,1,16,[86.56304674]
3,4,2,1,2,2,4,1,0,-2,1,1,5,1,3,1,1,16,[94.12735413]
3,6,11,2,2,6,3,1,1,-2,2,2,7,2,-2,-2,2,13,[95.28243837]
1,2,32,5,4,2,7,-2,1,1,1,-2,-2,-2,7,1,1,13,[76.0934167]
1,2,32,0,2,6,3,1,1,5,1,23,7,5,3,1,1,16,[97.84346022]
2,9,18,2,2,7,1,1,1,-2,-2,23,4,1,3,1,1,16,100.0
3,6,4,3,2,8,6,0,1,-2,1,-2,0,1,3,1,1,16,[46.87244101]
2,7,20,5,2,7,3,0,1,-2,-2,2,1,5,3,5,2,9,[62.87666991]
2,7,9,2,2,6,7,1,0,-2,1,-2,1,1,3,5,1,14,[68.48835487]
1,5,45,0,2,5,3,1,0,-2,2,2,4,5,3,3,2,9,[58.17787275]
2,7,9,2,2,7,7,1,1,5,5,-2,6,5,3,5,5,16,100.0
2,9,36,5,2,6,1,1,0,-2,1,2,4,5,3,1,1,15,100.0
2,7,7,5,2,1,3,1,1,5,5,23,7,5,8,7,3,11,[77.72998147]
2,1,17,5,2,5,1,0,1,1,5,2,5,5,3,1,1,14,[96.87610264]
3,4,2,1,2,7,4,1,0,-2,1,2,5,5,4,5,5,16,100.0
0,0,14,5,2,7,3,0,1,5,1,23,7,5,3,1,1,16,[96.64325922]
2,9,43,2,2,7,4,1,1,5,-2,23,2,5,-2,-2,5,16,100.0
1,5,21,0,4,1,5,-2,1,-2,1,-2,1,5,5,5,5,15,100.0
3,4,2,1,2,5,7,1,0,-2,5,2,1,5,4,5,8,13,[84.52381877]
1,2,32,0,3,5,3,0,1,-2,1,-2,2,1,3,1,1,15,[91.45259227]
2,1,42,5,2,8,1,1,1,-2,5,2,2,5,4,5,5,12,100.0
3,4,31,0,2,7,4,0,1,5,1,1,4,5,2,1,1,16,[60.50287458]
3,3,26,0,3,7,3,0,1,5,5,-2,7,5,3,1,1,14,[61.48664157]
1,2,32,5,2,2,3,1,0,-2,1,2,1,5,2,1,5,16,100.0
0,0,13,0,2,6,2,1,1,5,1,2,2,1,3,1,1,15,100.0
0,0,22,0,2,3,1,1,0,-2,1,2,4,5,3,1,1,14,[98.50108496]
2,1,42,5,2,7,1,0,1,-2,-2,2,5,5,3,1,1,16,[93.18185479]
3,4,2,1,2,7,4,1,0,-2,1,2,4,1,3,1,1,14,[66.29914833]
1,2,30,5,2,5,3,1,0,-2,1,2,7,1,2,1,1,16,[83.43047186]
0,0,35,0,2,8,3,1,0,-2,5,2,2,5,3,1,1,16,[95.42463447]
1,5,29,0,2,4,3,0,1,2,2,2,2,2,2,2,2,13,[92.05550331]
3,6,4,1,2,7,4,0,1,5,-2,1,0,1,3,1,1,15,[32.96279335]
1,5,39,0,2,5,2,1,1,-2,5,2,3,5,3,1,1,11,[73.98638212]
2,7,40,5,2,7,3,1,0,-2,-2,23,3,2,4,5,2,15,100.0
3,6,37,3,2,8,3,0,1,1,-2,1,10,5,3,1,1,16,[70.16344543]
0,0,49,0,2,9,3,0,1,5,1,23,0,1,3,1,1,11,[94.11056254]
2,9,18,2,2,5,1,0,1,5,5,-2,0,5,8,7,5,14,100.0
2,1,42,5,2,6,1,0,1,5,5,2,1,5,3,1,5,15,[82.71467347]
1,5,29,0,2,6,3,1,1,2,2,2,7,5,3,2,2,16,100.0
1,5,6,0,2,3,3,1,0,-2,5,2,2,5,3,3,3,16,100.0
3,4,2,1,2,9,4,1,0,-2,-2,-2,1,5,3,1,5,15,[59.50862346]
0,0,13,0,2,1,3,0,1,-2,1,1,7,1,2,1,1,16,[97.74566607]
2,1,42,5,2,5,3,1,0,-2,-2,23,2,5,3,1,1,16,100.0
2,7,46,5,2,8,3,1,0,-2,1,23,5,5,3,1,1,16,[62.37351953]
0,0,35,0,2,1,3,1,0,-2,5,1,7,5,3,5,5,9,[71.68191843]
2,7,9,2,3,9,1,1,0,-2,5,-2,0,5,-2,-2,5,15,[97.35511028]
2,1,17,5,2,8,1,0,1,-2,5,23,-2,5,4,5,5,15,[90.79877413]
2,1,24,2,2,1,1,0,1,5,1,23,3,5,3,1,5,13,[93.81831746]
2,7,33,2,2,5,2,0,1,5,5,2,1,5,4,5,5,12,[76.62945883]
2,7,9,2,2,5,7,1,0,-2,5,2,6,5,4,5,5,11,[70.69114321]
1,2,32,0,2,1,2,0,1,5,5,-2,-2,5,2,3,5,9,[64.49746747]
2,7,10,5,2,6,3,0,1,1,-2,1,4,5,3,1,5,13,[73.99766207]
2,1,17,5,1,7,3,1,0,-2,5,2,15,5,2,5,5,16,100.0
2,7,9,2,5,6,7,-2,1,-2,-2,-2,1,5,-2,-2,5,14,[84.5219997]
3,4,2,1,2,4,1,1,0,-2,1,-2,1,5,3,1,5,11,100.0
3,4,2,1,2,5,7,1,0,-2,5,2,3,5,3,5,5,14,[92.77473651]
1,5,21,0,2,5,3,1,1,5,2,2,1,5,8,7,3,14,100.0
3,4,2,1,2,7,4,1,0,-2,5,1,0,5,3,1,1,15,[79.62607164]
3,4,28,1,2,9,4,1,1,1,-2,1,7,1,3,1,1,16,[92.16662295]
3,6,4,1,2,7,4,1,0,-2,13,-2,1,5,3,5,5,14,100.0
3,4,2,1,2,3,1,1,0,-2,5,23,1,5,3,1,5,10,[73.62022608]
3,4,2,1,2,6,4,1,1,1,-2,1,3,5,3,5,1,15,[98.02767207]
3,6,11,2,2,1,3,0,1,5,-2,-2,5,5,-2,-2,1,14,100.0
1,2,30,0,2,3,3,1,0,-2,1,1,7,1,3,1,1,16,[92.99835816]
1,5,45,0,2,4,2,0,1,-2,5,2,3,5,8,7,3,15,100.0
1,5,6,0,2,5,2,0,1,-2,5,2,8,5,3,3,3,16,100.0
2,7,10,5,2,5,3,1,1,5,5,23,3,5,3,1,1,9,[53.1793971]
3,6,4,1,2,6,4,0,1,5,1,2,3,5,3,5,1,2,[11.71526908]
2,7,40,2,2,1,1,0,1,5,13,1,4,1,4,5,5,16,100.0
1,5,6,0,2,4,3,1,0,-2,5,1,8,5,3,1,1,16,[97.01107825]
0,8,25,5,2,7,1,0,1,1,5,-2,2,5,3,1,1,15,100.0
2,9,43,2,2,8,6,1,1,2,-2,2,1,5,3,5,2,16,100.0
2,9,3,5,5,8,4,-2,1,-2,5,-2,2,5,4,5,5,14,100.0
2,1,42,5,2,6,3,0,1,-2,5,23,3,5,4,5,5,14,[84.05233725]
2,7,46,5,3,7,1,0,1,-2,-2,-2,0,5,3,1,1,8,[54.77259134]
2,9,43,2,5,9,1,-2,1,-2,13,-2,4,5,4,5,1,7,[60.81332887]
2,7,8,5,2,1,1,1,1,5,5,2,3,5,3,1,1,16,100.0
3,6,4,1,2,4,4,1,0,-2,5,2,2,1,3,1,1,16,100.0
2,7,40,2,2,7,3,1,1,-2,5,2,4,5,4,5,5,16,100.0
2,7,9,2,2,5,4,1,0,-2,5,2,7,5,3,5,5,11,[77.20770508]
2,7,40,5,2,8,3,1,1,5,-2,2,7,5,3,1,1,12,[72.96697725]
0,0,13,0,2,1,3,0,1,5,5,2,2,1,2,1,1,15,[95.19008735]
2,1,17,5,2,5,2,1,0,-2,5,2,7,5,3,1,1,14,[87.77489114]
3,4,31,1,2,7,4,1,1,5,1,2,7,5,3,1,1,16,[87.16879959]
2,9,43,2,2,7,1,1,0,-2,-2,1,4,1,3,1,1,16,100.0
2,7,46,5,2,4,1,0,1,5,2,2,4,5,3,5,5,15,100.0
0,8,23,0,2,7,3,0,1,-2,5,23,0,1,3,1,1,16,[54.08525709]
0,0,13,0,2,2,3,0,1,-2,-2,23,7,5,3,1,1,16,[68.90355203]
0,8,34,7,2,2,3,0,1,-2,5,2,3,5,3,1,5,9,[62.27741916]
2,7,9,2,2,4,7,1,0,-2,5,2,-2,5,4,5,5,7,[44.17157718]
3,4,28,1,2,6,3,1,0,-2,1,2,3,1,5,5,1,14,100.0
2,1,42,5,2,6,1,0,1,-2,5,2,1,5,3,1,1,12,[64.80152158]
2,7,9,2,2,6,4,1,0,-2,5,2,2,5,-2,-2,5,16,100.0
1,5,39,0,2,6,3,1,0,-2,5,-2,1,1,3,1,1,12,[85.88357528]
3,4,28,1,2,6,4,1,1,1,5,-2,1,1,7,1,1,16,100.0
2,7,48,0,2,1,3,1,0,-2,1,2,4,5,2,1,1,15,[83.57874768]
2,9,36,5,2,2,3,1,1,5,1,2,3,5,3,1,1,11,[73.19313181]
0,8,23,0,2,6,3,1,0,-2,1,2,4,1,3,1,1,13,[71.88852984]
2,7,40,2,3,6,3,1,1,2,5,-2,3,5,3,5,5,13,100.0
1,2,32,5,3,4,1,0,1,-2,1,2,0,1,3,1,1,15,100.0
1,2,32,0,2,6,2,1,0,-2,13,1,7,5,3,1,1,16,100.0
1,2,32,5,2,5,2,1,1,2,-2,2,7,2,3,3,3,16,100.0
1,5,21,0,3,1,5,1,0,-2,1,2,7,5,3,1,1,16,[75.31267348]
3,4,2,1,2,6,4,1,0,-2,5,2,2,5,4,5,5,15,100.0
3,6,4,1,2,4,4,1,1,1,1,23,4,5,3,1,1,16,[89.75585018]
0,0,13,5,2,4,1,1,1,5,5,23,4,5,3,1,1,16,100.0
0,0,35,0,2,5,2,1,0,-2,5,2,7,5,4,5,5,16,100.0
3,3,12,0,2,4,3,0,1,-2,5,2,7,5,7,2,5,7,[47.83785225]
2,7,9,2,2,8,4,1,0,-2,5,2,5,5,3,5,5,16,100.0
0,0,22,0,3,7,3,1,0,-2,5,23,5,5,3,1,1,15,[55.37899954]
0,8,25,5,2,6,3,0,1,1,5,-2,2,5,3,1,1,14,[79.96426584]
3,4,2,1,2,6,4,1,1,-2,1,1,5,1,3,1,1,16,[92.98924189]
1,2,32,0,2,5,2,1,0,-2,5,2,3,1,3,1,1,13,[88.24170704]
3,4,2,1,2,7,4,1,0,-2,-2,2,7,5,3,5,2,16,[96.36986449]
1,5,21,0,2,6,5,0,1,-2,2,2,7,5,7,2,2,16,[93.28214396]
1,2,30,0,2,6,2,0,1,-2,-2,2,3,1,3,1,1,14,[94.62509885]
2,9,43,4,2,7,6,0,1,5,-2,-2,0,5,4,5,5,15,100.0
2,7,20,5,2,5,1,1,0,-2,-2,2,10,5,3,1,1,16,[84.381654]
3,3,50,0,2,4,3,0,1,5,5,23,-2,5,8,7,2,15,100.0
2,7,33,0,2,5,2,0,1,-2,2,2,3,2,3,2,2,16,100.0
2,9,36,5,2,6,1,0,1,5,2,23,-2,5,8,7,2,6,[42.11993081]
2,9,3,5,2,7,3,0,1,5,5,2,1,5,4,5,5,12,[69.87569869]
2,7,9,2,2,7,1,1,1,5,1,2,7,5,3,1,1,16,100.0
3,3,5,0,2,6,2,0,1,5,2,2,-2,-2,8,7,2,15,100.0
2,7,20,5,2,7,3,1,0,-2,5,2,7,5,3,5,5,15,100.0
0,8,23,0,2,6,2,1,0,-2,-2,2,2,1,3,1,1,16,100.0
2,9,36,5,2,7,1,0,1,-2,2,2,10,5,3,2,2,14,100.0
3,6,4,1,2,3,4,1,0,-2,1,2,14,1,3,1,1,16,[82.70112231]
1,2,38,5,2,5,3,1,1,5,-2,2,7,5,3,1,1,16,100.0
1,2,32,5,2,2,3,1,0,-2,1,2,3,1,4,5,5,16,100.0
0,0,13,0,2,5,3,1,0,-2,1,1,3,1,3,1,1,15,[89.49294952]
0,8,34,7,2,2,3,0,1,5,5,2,7,5,3,2,5,15,100.0
2,7,9,2,2,6,4,1,1,-2,5,1,1,5,3,5,5,16,100.0
1,5,19,0,2,3,2,1,0,-2,5,2,-2,5,3,3,5,13,100.0
3,6,4,1,2,7,4,1,1,1,-2,1,2,1,3,1,1,15,[84.91024503]
3,6,4,1,3,5,4,1,0,-2,1,-2,0,5,3,1,1,11,[47.98164776]
3,4,2,1,2,3,4,1,0,-2,1,1,1,5,3,1,1,14,[62.46238762]
2,7,20,5,2,5,3,0,1,-2,5,2,2,5,3,5,5,13,[97.00959911]
3,3,5,0,2,6,2,0,1,5,5,1,0,5,3,1,1,15,[41.28879227]
3,3,5,0,2,5,2,0,1,-2,-2,2,4,1,2,1,1,14,[89.36761027]
0,0,49,0,3,2,2,0,1,5,5,2,7,5,3,2,5,12,[82.39700605]
0,0,22,0,2,7,1,0,1,-2,-2,2,2,5,3,1,1,16,100.0
2,7,20,5,2,6,3,0,1,-2,-2,-2,0,1,3,1,1,16,[84.66576959]
1,2,32,0,2,3,3,1,0,-2,1,2,10,5,2,1,1,13,[55.68516777]
1,5,19,0,2,3,2,0,1,5,-2,2,4,5,2,3,5,16,100.0
1,5,21,0,2,1,2,1,0,-2,5,2,3,5,3,3,5,15,100.0
1,2,38,5,2,3,4,1,0,-2,2,2,1,5,3,2,5,16,100.0
2,1,42,5,2,3,1,0,1,-2,-2,1,4,5,3,1,5,14,100.0
1,2,30,5,2,2,3,0,1,5,5,1,2,5,3,1,1,16,[79.88087377]
3,3,44,1,2,7,4,0,1,1,-2,1,6,1,3,1,1,16,[94.592168]
1,5,21,0,2,3,2,1,0,-2,13,2,7,5,2,3,3,16,100.0
1,2,30,5,5,1,3,-2,1,1,1,2,2,-2,3,1,1,16,[98.52544282]
1,2,32,0,2,2,1,0,1,5,1,2,3,1,3,1,1,15,100.0
1,2,30,5,2,7,3,1,0,-2,-2,1,1,1,3,1,1,15,[84.57016802]
3,4,2,1,2,7,6,1,0,-2,5,23,3,5,3,1,1,15,[49.0372186]
2,1,0,5,2,6,3,1,0,-2,5,2,3,5,4,5,5,12,[91.66777425]
0,0,49,0,2,7,2,0,1,5,5,2,5,5,3,1,5,14,[76.30348851]
3,4,2,1,2,5,4,1,0,-2,5,2,0,5,5,5,5,12,[85.73100748]
3,4,2,1,2,9,6,1,1,5,1,2,4,1,4,5,1,16,100.0
0,0,22,0,2,5,1,1,1,-2,5,2,0,5,3,1,1,14,100.0
3,6,4,1,2,4,4,0,1,-2,-2,-2,0,5,3,1,1,7,[32.33371784]
0,0,14,5,2,6,1,1,0,-2,-2,1,3,5,4,5,1,16,100.0
3,4,28,1,2,4,3,1,1,-2,-2,-2,1,1,3,1,5,14,100.0
2,7,9,2,2,7,4,0,1,5,5,23,7,5,4,5,1,16,[97.78269205]
3,4,2,1,2,5,4,1,1,1,5,2,5,5,3,1,1,11,[62.83272397]
0,8,23,0,2,7,3,0,1,5,5,2,1,5,10,5,5,13,[68.40001005]
3,6,4,1,2,5,4,0,1,-2,-2,2,2,1,3,1,1,16,[88.69154303]
3,3,5,0,2,5,2,0,1,5,5,2,7,5,8,7,5,14,100.0
2,9,36,5,2,6,1,0,1,1,5,-2,1,5,3,1,5,8,[65.83266408]
3,6,1,7,2,4,3,0,1,5,13,2,4,1,2,1,1,16,[82.94602005]
3,6,4,3,2,5,2,0,1,5,1,2,1,5,3,1,1,16,100.0
1,2,32,5,2,7,4,0,1,-2,1,2,2,1,3,1,1,16,[84.4807597]
2,1,0,5,2,5,1,1,1,-2,5,2,5,5,4,5,5,16,100.0
2,1,42,5,2,4,3,1,0,-2,5,2,4,5,4,5,5,14,100.0
3,4,31,0,2,6,4,0,1,5,1,-2,4,1,3,1,1,9,[57.81311623]
1,2,30,5,2,2,2,1,0,-2,-2,23,7,5,2,1,1,16,[90.30360649]
2,9,43,2,3,4,1,1,1,-2,5,-2,0,5,4,5,5,9,[78.92970389]
3,6,47,3,5,4,2,-2,1,-2,5,-2,0,5,5,5,5,12,100.0
0,8,27,0,2,3,3,0,1,5,5,23,5,5,3,5,5,16,100.0
0,8,34,7,2,6,3,0,1,5,5,2,4,5,3,1,1,15,[66.61910469]
2,9,43,2,2,6,3,1,0,-2,1,23,5,1,3,1,1,16,[46.50096596]
2,7,9,2,2,7,7,1,0,-2,5,-2,6,5,4,5,5,16,[85.83182053]
2,1,42,5,2,4,99,0,1,5,2,2,5,5,4,5,5,15,[87.21109739]
1,2,30,5,2,5,2,1,1,5,1,2,5,1,3,1,1,15,100.0
2,9,43,2,2,7,3,1,1,5,5,23,4,5,4,5,5,11,[74.32398451]
1,2,32,0,2,1,3,0,1,5,5,23,0,5,3,1,1,15,100.0
3,4,28,1,2,8,4,1,1,1,1,1,2,1,3,1,1,15,[85.57669951]
0,8,15,0,2,5,1,0,1,5,-2,2,2,5,3,5,5,14,100.0
1,2,38,5,2,4,6,1,0,-2,1,23,3,1,3,1,5,16,[51.81885035]
3,3,12,0,2,1,3,1,1,5,5,1,7,5,2,1,1,16,100.0
3,3,12,0,2,4,2,0,1,5,13,2,2,5,3,1,1,15,[61.84001603]
2,7,9,2,2,5,4,1,0,-2,5,23,0,5,-2,-2,5,12,[86.55476776]
2,1,17,5,2,4,1,1,0,-2,5,2,2,5,3,1,5,15,100.0
3,6,11,2,2,2,2,1,0,-2,5,23,-2,5,-2,-2,1,15,[67.60962701]
2,9,43,2,2,5,1,0,1,5,5,-2,3,5,4,5,5,13,100.0
